id,weight
0,2260.74651
1,2260.74651
2,2260.74651
3,2260.74651
4,2260.74651
5,2260.74651
6,2260.74651
7,2260.74651
8,2260.74651
9,2260.74651
10,2260.74651
11,2260.74651
12,2260.74651
13,2260.74651
14,2260.74651
15,2260.74651
16,2260.74651
17,2260.74651
18,2260.74651
19,2260.74651
20,2260.74651
21,2260.74651
22,2260.74651
23,2260.74651
24,2260.74651
25,2260.74651
26,2260.74651
27,2260.74651
28,2260.74651
29,2260.74651
30,2260.74651
31,2260.74651
32,2260.74651
33,2260.74651
34,2260.74651
35,2260.74651
36,2260.74651
37,2260.74651
38,2260.74651
39,2260.74651
40,2260.74651
41,2260.74651
42,2260.74651
43,2260.74651
44,2260.74651
45,2260.74651
46,2260.74651
47,2260.74651
48,2260.74651
49,2260.74651
50,2260.74651
51,2260.74651
52,2260.74651
53,2260.74651
54,2260.74651
55,2260.74651
56,2260.74651
57,2260.74651
58,2260.74651
59,2260.74651
60,2260.74651
61,2260.74651
62,2260.74651
63,2260.74651
64,2260.74651
65,2260.74651
66,2260.74651
67,2260.74651
68,2260.74651
69,2260.74651
70,2260.74651
71,2260.74651
72,2260.74651
73,2260.74651
74,2260.74651
75,2260.74651
76,2260.74651
77,2260.74651
78,2260.74651
79,2260.74651
80,2260.74651
81,2260.74651
82,2260.74651
83,2260.74651
84,2260.74651
85,2260.74651
86,2260.74651
87,2260.74651
88,2260.74651
89,2260.74651
90,2260.74651
91,2260.74651
92,2260.74651
93,2260.74651
94,2260.74651
95,2260.74651
96,2260.74651
97,2260.74651
98,2260.74651
99,2260.74651
100,2260.74651
101,2260.74651
102,2260.74651
103,2260.74651
104,2260.74651
105,2260.74651
106,2260.74651
107,2260.74651
108,2260.74651
109,2260.74651
110,2260.74651
111,2260.74651
112,2260.74651
113,2260.74651
114,2260.74651
115,2260.74651
116,2260.74651
117,2260.74651
118,2260.74651
119,2260.74651
120,2260.74651
121,2260.74651
122,2260.74651
123,2260.74651
124,2260.74651
125,2260.74651
126,2260.74651
127,2260.74651
128,2260.74651
129,2260.74651
130,2260.74651
131,2260.74651
132,2260.74651
133,2260.74651
134,2260.74651
135,2260.74651
136,2260.74651
137,2260.74651
138,2260.74651
139,2260.74651
140,2260.74651
141,2260.74651
142,2260.74651
143,2260.74651
144,2260.74651
145,2260.74651
146,2260.74651
147,2260.74651
148,2260.74651
149,2260.74651
150,2260.74651
151,2260.74651
152,2260.74651
153,2260.74651
154,2260.74651
155,2260.74651
156,2260.74651
157,2260.74651
158,2260.74651
159,2260.74651
160,2260.74651
161,2260.74651
162,2260.74651
163,2260.74651
164,2260.74651
165,2260.74651
166,2260.74651
167,2260.74651
168,2260.74651
169,2260.74651
170,2260.74651
171,2260.74651
172,2260.74651
173,2260.74651
174,2260.74651
175,2260.74651
176,2260.74651
177,2260.74651
178,2260.74651
179,2260.74651
180,2260.74651
181,2260.74651
182,2260.74651
183,2260.74651
184,2260.74651
185,2260.74651
186,2260.74651
187,2260.74651
188,2260.74651
189,2260.74651
190,2260.74651
191,2260.74651
192,2260.74651
193,2260.74651
194,2260.74651
195,2260.74651
196,2260.74651
197,2260.74651
198,2260.74651
199,2260.74651
200,2260.74651
201,2260.74651
202,2260.74651
203,2260.74651
204,2260.74651
205,2260.74651
206,2260.74651
207,2260.74651
208,2260.74651
209,2260.74651
210,2260.74651
211,2260.74651
212,2260.74651
213,2260.74651
214,2260.74651
215,2260.74651
216,2260.74651
217,2260.74651
218,2260.74651
219,2260.74651
220,2260.74651
221,2260.74651
222,2260.74651
223,2260.74651
224,2260.74651
225,2260.74651
226,2260.74651
227,2260.74651
228,2260.74651
229,2260.74651
230,2260.74651
231,2260.74651
232,2260.74651
233,2260.74651
234,2260.74651
235,2260.74651
236,2260.74651
237,2260.74651
238,2260.74651
239,2260.74651
240,2260.74651
241,2260.74651
242,2260.74651
243,2260.74651
244,2260.74651
245,2260.74651
246,2260.74651
247,2260.74651
248,2260.74651
249,2260.74651
250,2260.74651
251,2260.74651
252,2260.74651
253,2260.74651
254,2260.74651
255,2260.74651
256,2260.74651
257,2260.74651
258,2260.74651
259,2260.74651
260,2260.74651
261,2260.74651
262,2260.74651
263,2260.74651
264,2260.74651
265,2260.74651
266,2260.74651
267,2260.74651
268,2260.74651
269,2260.74651
270,2260.74651
271,2260.74651
272,2260.74651
273,2260.74651
274,2260.74651
275,2260.74651
276,2260.74651
277,2260.74651
278,2260.74651
279,2260.74651
280,2260.74651
281,2260.74651
282,2260.74651
283,2260.74651
284,2260.74651
285,2260.74651
286,2260.74651
287,2260.74651
288,2260.74651
289,2260.74651
290,2260.74651
291,2260.74651
292,2260.74651
293,2260.74651
294,2260.74651
295,2260.74651
296,2260.74651
297,2260.74651
298,2260.74651
299,2260.74651
300,2260.74651
301,2260.74651
302,2260.74651
303,2260.74651
304,2260.74651
305,2260.74651
306,2260.74651
307,2260.74651
308,2260.74651
309,2260.74651
310,2260.74651
311,2260.74651
312,2260.74651
313,2260.74651
314,2260.74651
315,2260.74651
316,2260.74651
317,2260.74651
318,2260.74651
319,2260.74651
320,2260.74651
321,2260.74651
322,2260.74651
323,2260.74651
324,2260.74651
325,2260.74651
326,2260.74651
327,2260.74651
328,2260.74651
329,2260.74651
330,2260.74651
331,2260.74651
332,2260.74651
333,2260.74651
334,2260.74651
335,2260.74651
336,2260.74651
337,2260.74651
338,2260.74651
339,2260.74651
340,2260.74651
341,2260.74651
342,2260.74651
343,2260.74651
344,2260.74651
345,2260.74651
346,2260.74651
347,2260.74651
348,2260.74651
349,2260.74651
350,2260.74651
351,2260.74651
352,2260.74651
353,2260.74651
354,2260.74651
355,2260.74651
356,2260.74651
357,2260.74651
358,2260.74651
359,2260.74651
360,2260.74651
361,2260.74651
362,2260.74651
363,2260.74651
364,2260.74651
365,2260.74651
366,2260.74651
367,2260.74651
368,2260.74651
369,2260.74651
370,2260.74651
371,2260.74651
372,2260.74651
373,2260.74651
374,2260.74651
375,2260.74651
376,2260.74651
377,2260.74651
378,2260.74651
379,2260.74651
380,2260.74651
381,2260.74651
382,2260.74651
383,2260.74651
384,2260.74651
385,2260.74651
386,2260.74651
387,2260.74651
388,2260.74651
389,2260.74651
390,2260.74651
391,2260.74651
392,2260.74651
393,2260.74651
394,2260.74651
395,2260.74651
396,2260.74651
397,2260.74651
398,2260.74651
399,2260.74651
400,2260.74651
401,2260.74651
402,2260.74651
403,2260.74651
404,2260.74651
405,2260.74651
406,2260.74651
407,2260.74651
408,2260.74651
409,2260.74651
410,2260.74651
411,2260.74651
412,2260.74651
413,2260.74651
414,2260.74651
415,2260.74651
416,2260.74651
417,2260.74651
418,2260.74651
419,2260.74651
420,2260.74651
421,2260.74651
422,2260.74651
423,2260.74651
424,2260.74651
425,2260.74651
426,2260.74651
427,2260.74651
428,2260.74651
429,2260.74651
430,2260.74651
431,2260.74651
432,2260.74651
433,2260.74651
434,2260.74651
435,2260.74651
436,2260.74651
437,2260.74651
438,2260.74651
439,2260.74651
440,2260.74651
441,2260.74651
442,2260.74651
443,2260.74651
444,2260.74651
445,2260.74651
446,2260.74651
447,2260.74651
448,2260.74651
449,2260.74651
450,2260.74651
451,2260.74651
452,2260.74651
453,2260.74651
454,2260.74651
455,2260.74651
456,2260.74651
457,2260.74651
458,2260.74651
459,2260.74651
460,2260.74651
461,2260.74651
462,2260.74651
463,2260.74651
464,2260.74651
465,2260.74651
466,2260.74651
467,2260.74651
468,2260.74651
469,2260.74651
470,2260.74651
471,2260.74651
472,2260.74651
473,2260.74651
474,2260.74651
475,2260.74651
476,2260.74651
477,2260.74651
478,2260.74651
479,2260.74651
480,2260.74651
481,2260.74651
482,2260.74651
483,2260.74651
484,2260.74651
485,2260.74651
486,2260.74651
487,2260.74651
488,2260.74651
489,2260.74651
490,2260.74651
491,2260.74651
492,2260.74651
493,2260.74651
494,2260.74651
495,2260.74651
496,2260.74651
497,2260.74651
498,2260.74651
499,2260.74651
500,2260.74651
501,2260.74651
502,2260.74651
503,2260.74651
504,2260.74651
505,2260.74651
506,2260.74651
507,2260.74651
508,2260.74651
509,2260.74651
510,2260.74651
511,2260.74651
512,2260.74651
513,2260.74651
514,2260.74651
515,2260.74651
516,2260.74651
517,2260.74651
518,2260.74651
519,2260.74651
520,2260.74651
521,2260.74651
522,2260.74651
523,2260.74651
524,2260.74651
525,2260.74651
526,2260.74651
527,2260.74651
528,2260.74651
529,2260.74651
530,2260.74651
531,2260.74651
532,2260.74651
533,2260.74651
534,2260.74651
535,2260.74651
536,2260.74651
537,2260.74651
538,2260.74651
539,2260.74651
540,2260.74651
541,2260.74651
542,2260.74651
543,2260.74651
544,2260.74651
545,2260.74651
546,2260.74651
547,2260.74651
548,2260.74651
549,2260.74651
550,2260.74651
551,2260.74651
552,2260.74651
553,2260.74651
554,2260.74651
555,2260.74651
556,2260.74651
557,2260.74651
558,2260.74651
559,2260.74651
560,2260.74651
561,2260.74651
562,2260.74651
563,2260.74651
564,2260.74651
565,2260.74651
566,2260.74651
567,2260.74651
568,2260.74651
569,2260.74651
570,2260.74651
571,2260.74651
572,2260.74651
573,2260.74651
574,2260.74651
575,2260.74651
576,2260.74651
577,2260.74651
578,2260.74651
579,2260.74651
580,2260.74651
581,2260.74651
582,2260.74651
583,2260.74651
584,2260.74651
585,2260.74651
586,2260.74651
587,2260.74651
588,2260.74651
589,2260.74651
590,2260.74651
591,2260.74651
592,2260.74651
593,2260.74651
594,2260.74651
595,2260.74651
596,2260.74651
597,2260.74651
598,2260.74651
599,2260.74651
600,2260.74651
601,2260.74651
602,2260.74651
603,2260.74651
604,2260.74651
605,2260.74651
606,2260.74651
607,2260.74651
608,2260.74651
609,2260.74651
610,2260.74651
611,2260.74651
612,2260.74651
613,2260.74651
614,2260.74651
615,2260.74651
616,2260.74651
617,2260.74651
618,2260.74651
619,2260.74651
620,2260.74651
621,2260.74651
622,2260.74651
623,2260.74651
624,2260.74651
625,2260.74651
626,2260.74651
627,2260.74651
628,2260.74651
629,2260.74651
630,2260.74651
631,2260.74651
632,2260.74651
633,2260.74651
634,2260.74651
635,2260.74651
636,2260.74651
637,2260.74651
638,2260.74651
639,2260.74651
640,2260.74651
641,2260.74651
642,2260.74651
643,2260.74651
644,2260.74651
645,2260.74651
646,2260.74651
647,2260.74651
648,2260.74651
649,2260.74651
650,2260.74651
651,2260.74651
652,2260.74651
653,2260.74651
654,2260.74651
655,2260.74651
656,2260.74651
657,2260.74651
658,2260.74651
659,2260.74651
660,2260.74651
661,2260.74651
662,2260.74651
663,2260.74651
664,2260.74651
665,2260.74651
666,2260.74651
667,2260.74651
668,2260.74651
669,2260.74651
670,2260.74651
671,2260.74651
672,2260.74651
673,2260.74651
674,2260.74651
675,2260.74651
676,2260.74651
677,2260.74651
678,2260.74651
679,2260.74651
680,2260.74651
681,2260.74651
682,2260.74651
683,2260.74651
684,2260.74651
685,2260.74651
686,2260.74651
687,2260.74651
688,2260.74651
689,2260.74651
690,2260.74651
691,2260.74651
692,2260.74651
693,2260.74651
694,2260.74651
695,2260.74651
696,2260.74651
697,2260.74651
698,2260.74651
699,2260.74651
700,2260.74651
701,2260.74651
702,2260.74651
703,2260.74651
704,2260.74651
705,2260.74651
706,2260.74651
707,2260.74651
708,2260.74651
709,2260.74651
710,2260.74651
711,2260.74651
712,2260.74651
713,2260.74651
714,2260.74651
715,2260.74651
716,2260.74651
717,2260.74651
718,2260.74651
719,2260.74651
720,2260.74651
721,2260.74651
722,2260.74651
723,2260.74651
724,2260.74651
725,2260.74651
726,2260.74651
727,2260.74651
728,2260.74651
729,2260.74651
730,2260.74651
731,2260.74651
732,2260.74651
733,2260.74651
734,2260.74651
735,2260.74651
736,2260.74651
737,2260.74651
738,2260.74651
739,2260.74651
740,2260.74651
741,2260.74651
742,2260.74651
743,2260.74651
744,2260.74651
745,2260.74651
746,2260.74651
747,2260.74651
748,2260.74651
749,2260.74651
750,2260.74651
751,2260.74651
752,2260.74651
753,2260.74651
754,2260.74651
755,2260.74651
756,2260.74651
757,2260.74651
758,2260.74651
759,2260.74651
760,2260.74651
761,2260.74651
762,2260.74651
763,2260.74651
764,2260.74651
765,2260.74651
766,2260.74651
767,2260.74651
768,2260.74651
769,2260.74651
770,2260.74651
771,2260.74651
772,2260.74651
773,2260.74651
774,2260.74651
775,2260.74651
776,2260.74651
777,2260.74651
778,2260.74651
779,2260.74651
780,2260.74651
781,2260.74651
782,2260.74651
783,2260.74651
784,2260.74651
785,2260.74651
786,2260.74651
787,2260.74651
788,2260.74651
789,2260.74651
790,2260.74651
791,2260.74651
792,2260.74651
793,2260.74651
794,2260.74651
795,2260.74651
796,2260.74651
797,2260.74651
798,2260.74651
799,2260.74651
800,2260.74651
801,2260.74651
802,2260.74651
803,2260.74651
804,2260.74651
805,2260.74651
806,2260.74651
807,2260.74651
808,2260.74651
809,2260.74651
810,2260.74651
811,2260.74651
812,2260.74651
813,2260.74651
814,2260.74651
815,2260.74651
816,2260.74651
817,2260.74651
818,2260.74651
819,2260.74651
820,2260.74651
821,2260.74651
822,2260.74651
823,2260.74651
824,2260.74651
825,2260.74651
826,2260.74651
827,2260.74651
828,2260.74651
829,2260.74651
830,2260.74651
831,2260.74651
832,2260.74651
833,2260.74651
834,2260.74651
835,2260.74651
836,2260.74651
837,2260.74651
838,2260.74651
839,2260.74651
840,2260.74651
841,2260.74651
842,2260.74651
843,2260.74651
844,2260.74651
845,2260.74651
846,2260.74651
847,2260.74651
848,2260.74651
849,2260.74651
850,2260.74651
851,2260.74651
852,2260.74651
853,2260.74651
854,2260.74651
855,2260.74651
856,2260.74651
857,2260.74651
858,2260.74651
859,2260.74651
860,2260.74651
861,2260.74651
862,2260.74651
863,2260.74651
864,2260.74651
865,2260.74651
866,2260.74651
867,2260.74651
868,2260.74651
869,2260.74651
870,2260.74651
871,2260.74651
872,2260.74651
873,2260.74651
874,2260.74651
875,2260.74651
876,2260.74651
877,2260.74651
878,2260.74651
879,2260.74651
880,2260.74651
881,2260.74651
882,2260.74651
883,2260.74651
884,2260.74651
885,2260.74651
886,2260.74651
887,2260.74651
888,2260.74651
889,2260.74651
890,2260.74651
891,2260.74651
892,2260.74651
893,2260.74651
894,2260.74651
895,2260.74651
896,2260.74651
897,2260.74651
898,2260.74651
899,2260.74651
900,2260.74651
901,2260.74651
902,2260.74651
903,2260.74651
904,2260.74651
905,2260.74651
906,2260.74651
907,2260.74651
908,2260.74651
909,2260.74651
910,2260.74651
911,2260.74651
912,2260.74651
913,2260.74651
914,2260.74651
915,2260.74651
916,2260.74651
917,2260.74651
918,2260.74651
919,2260.74651
920,2260.74651
921,2260.74651
922,2260.74651
923,2260.74651
924,2260.74651
925,2260.74651
926,2260.74651
927,2260.74651
928,2260.74651
929,2260.74651
930,2260.74651
931,2260.74651
932,2260.74651
933,2260.74651
934,2260.74651
935,2260.74651
936,2260.74651
937,2260.74651
938,2260.74651
939,2260.74651
940,2260.74651
941,2260.74651
942,2260.74651
943,2260.74651
944,2260.74651
945,2260.74651
946,2260.74651
947,2260.74651
948,2260.74651
949,2260.74651
950,2260.74651
951,2260.74651
952,2260.74651
953,2260.74651
954,2260.74651
955,2260.74651
956,2260.74651
957,2260.74651
958,2260.74651
959,2260.74651
960,2260.74651
961,2260.74651
962,2260.74651
963,2260.74651
964,2260.74651
965,2260.74651
966,2260.74651
967,2260.74651
968,2260.74651
969,2260.74651
970,2260.74651
971,2260.74651
972,2260.74651
973,2260.74651
974,2260.74651
975,2260.74651
976,2260.74651
977,2260.74651
978,2260.74651
979,2260.74651
980,2260.74651
981,2260.74651
982,2260.74651
983,2260.74651
984,2260.74651
985,2260.74651
986,2260.74651
987,2260.74651
988,2260.74651
989,2260.74651
990,2260.74651
991,2260.74651
992,2260.74651
993,2260.74651
994,2260.74651
995,2260.74651
996,2260.74651
997,2260.74651
998,2260.74651
999,2260.74651
1000,2260.74651
1001,2260.74651
1002,2260.74651
1003,2260.74651
1004,2260.74651
1005,2260.74651
1006,2260.74651
1007,2260.74651
1008,2260.74651
1009,2260.74651
1010,2260.74651
1011,2260.74651
1012,2260.74651
1013,2260.74651
1014,2260.74651
