id,weight
0,1605.1022
1,3209.6572
2,6515.0977
3,6628.6196
4,1182.2255
5,1402.8195
6,1853.4043
7,1494.7515
8,420.76065
9,674.7198
10,1282.0801
11,1236.3079
12,1552.4211
13,786.4321
14,1712.6765
15,1133.66
16,3069.2864
17,4405.418
18,2251.1462
19,1480.1511
20,4290.4243
21,760.4819
22,1060.6345
23,700.2397
24,1490.3712
25,403.62616
26,430.07413
27,2507.7283
28,1875.2434
29,445.16345
30,1746.1077
31,1471.5378
32,287.11166
33,4174.0073
34,744.84827
35,1432.2217
36,5351.3457
37,6760.9883
38,317.11853
39,241.66719
40,167.60355
41,3298.0806
42,6399.8154
43,397.96313
44,1251.4814
45,1404.5983
46,610.9762
47,1910.0286
48,2756.5974
49,9419.801
50,3521.2192
51,1039.7007
52,2133.705
53,185.64175
54,2823.6238
55,511.06458
56,534.6729
57,4849.25
58,1087.6298
59,667.9413
60,2175.2622
61,1513.4619
62,1343.7979
63,3375.0093
64,751.8603
65,1830.826
66,5830.258
67,1460.1296
68,2254.041
69,362.00397
70,2485.3564
71,486.32516
72,2911.4812
73,2035.5436
74,11088.018
75,7401.032
76,2774.8755
77,4099.1895
78,1926.1759
79,2119.563
80,1396.0325
81,574.0064
82,945.70605
83,1284.3064
84,4081.237
85,3616.9248
86,216.9017
87,1404.0664
88,2587.7124
89,4379.351
90,211.89786
91,1562.2662
92,1860.721
93,1551.4071
94,3572.6023
95,1281.0457
96,2101.353
97,3390.886
98,51.70995
99,2308.4397
100,872.6408
101,4150.8203
102,1154.9592
103,45.333702
104,417.54962
105,6072.5986
106,146.05098
107,3861.7393
108,3285.6758
109,676.6516
110,1822.4243
111,2217.4705
112,511.52972
113,7499.3774
114,1798.5664
115,2401.9949
116,1408.733
117,2107.9512
118,711.89966
119,5068.9946
120,851.42
121,444.00858
122,3633.7124
123,825.9327
124,1437.8059
125,2008.6599
126,3497.8555
127,3207.1196
128,179.07567
129,323.59872
130,2122.0496
131,2080.8452
132,2601.242
133,388.66843
134,2311.1987
135,665.732
136,1443.7711
137,543.1408
138,16.732433
139,5150.876
140,1830.0126
141,2979.7644
142,2442.0469
143,1687.4648
144,4635.9624
145,12177.486
146,440.3044
147,3901.7842
148,1602.8262
149,1515.4868
150,282.21194
151,7237.119
152,1374.0219
153,1286.7605
154,1160.4423
155,859.99164
156,2542.321
157,3256.0571
158,138.99655
159,1747.824
160,1808.3735
161,1125.3503
162,4186.459
163,9315.417
164,1103.3608
165,3818.5322
166,1555.9149
167,1359.1454
168,5774.861
169,9196.292
170,281.2909
171,624.54126
172,6529.5977
173,1327.498
174,313.2677
175,5478.415
176,1837.8213
177,1201.1208
178,3078.5266
179,7174.6533
180,2337.195
181,797.73645
182,643.64087
183,1759.6328
184,3069.1333
185,1103.2858
186,8277.322
187,610.2962
188,587.328
189,4755.3486
190,878.9417
191,4011.7588
192,4804.5645
193,5761.794
194,1307.0435
195,71.205185
196,6343.7515
197,574.2657
198,862.896
199,384.73813
200,252.56508
201,1456.719
202,7104.1743
203,204.12233
204,194.1511
205,478.75873
206,2229.3137
207,1528.9856
208,591.9081
209,657.85046
210,3426.0903
211,5199.3135
212,2717.629
213,2144.8914
214,6849.0376
215,2839.4292
216,1990.5955
217,2835.5544
218,1254.4968
219,1188.8264
220,3122.3472
221,16.732433
222,96.25978
223,954.5493
224,32.885406
225,1895.8518
226,7358.7627
227,323.5829
228,4202.0293
229,1462.8137
230,3338.728
231,102.243515
232,9930.942
233,2446.7173
234,908.2704
235,457.50323
236,2554.8972
237,2092.9395
238,276.62546
239,2434.337
240,307.87463
241,2545.8523
242,1424.615
