id,weight
0,1640.3928
1,3291.7043
2,6926.1895
3,6729.7754
4,1203.2516
5,1517.4215
6,1912.3866
7,1889.2072
8,456.64346
9,648.0305
10,1302.3832
11,1203.164
12,1523.4205
13,709.6159
14,1770.8022
15,1096.1259
16,3096.9236
17,4459.819
18,2585.6836
19,1446.3615
20,4315.1587
21,770.3467
22,1365.1267
23,688.08276
24,1501.3258
25,274.9091
26,435.58926
27,2516.302
28,1911.015
29,437.96573
30,1688.206
31,1494.5154
32,296.4519
33,4258.933
34,754.04425
35,1417.5461
36,5390.555
37,6866.5483
38,348.68204
39,234.36424
40,163.52437
41,3357.119
42,6487.529
43,403.58954
44,1238.1573
45,1599.5209
46,634.4313
47,1929.3455
48,2804.4358
49,9554.431
50,3623.3997
51,969.52844
52,2361.5574
53,119.87816
54,2891.1648
55,500.3682
56,479.8193
57,4919.985
58,1075.851
59,650.0072
60,2183.5105
61,1515.9264
62,1530.6288
63,3434.968
64,758.1638
65,1860.357
66,5875.822
67,1458.1345
68,2293.3674
69,337.89105
70,2517.4539
71,479.07434
72,2938.5168
73,2040.6892
74,11235.417
75,7737.054
76,2987.7366
77,4150.624
78,1906.7551
79,2148.322
80,1366.2778
81,544.6998
82,985.20154
83,1337.6836
84,4102.5312
85,3584.7024
86,231.68831
87,1443.0181
88,2602.213
89,4438.7637
90,289.99683
91,1518.9971
92,1902.4207
93,1571.4468
94,3622.2507
95,1306.7963
96,2127.1382
97,3369.369
98,87.793945
99,2365.8298
100,821.4237
101,4198.304
102,1131.8256
103,30.620985
104,438.25116
105,6025.553
106,184.63828
107,3842.6494
108,3306.5315
109,678.92004
110,1865.6213
111,2198.592
112,473.53757
113,7615.5957
114,1882.7083
115,2388.4387
116,1429.3542
117,2259.9817
118,664.1758
119,5151.293
120,885.44385
121,418.59692
122,3687.0095
123,859.439
124,1426.1282
125,1988.3833
126,3509.373
127,3249.6536
128,126.99747
129,366.28995
130,2117.1091
131,2125.7659
132,2626.9275
133,417.83603
134,2375.925
135,826.4641
136,1397.8381
137,561.45233
138,90.11656
139,5118.895
140,1903.3894
141,2985.4353
142,2451.5657
143,1692.5609
144,4724.821
145,12309.308
146,458.11624
147,3938.1228
148,1665.4559
149,1539.8054
150,285.87576
151,7619.638
152,1404.9434
153,1310.0707
154,1221.5605
155,844.70746
156,2526.5935
157,3307.3943
158,158.39983
159,1856.499
160,1815.6589
161,1144.7434
162,4247.5767
163,9325.573
164,1080.9425
165,3774.994
166,1523.4312
167,1429.6417
168,5727.358
169,9336.584
170,339.7225
171,560.14453
172,6624.9634
173,1343.3013
174,298.00488
175,5557.2017
176,1851.8702
177,1185.75
178,3042.5586
179,7291.16
180,2380.7568
181,753.2769
182,633.57733
183,1802.907
184,3133.0208
185,1113.5453
186,8394.077
187,536.3346
188,499.80164
189,4829.1978
190,978.871
191,4059.166
192,4871.8955
193,5834.763
194,1311.8367
195,259.76346
196,6432.8833
197,589.1611
198,839.5542
199,470.6301
200,271.72107
201,1499.681
202,7184.5454
203,196.28537
204,150.03978
205,483.92056
206,2382.4854
207,1559.2261
208,601.3035
209,621.2196
210,3482.193
211,5232.3374
212,2788.09
213,2195.5618
214,6918.6274
215,3006.9053
216,2030.4282
217,2796.7834
218,1287.5735
219,1206.0334
220,3155.029
221,-39.09975
222,92.365204
223,974.9934
224,79.854126
225,1888.8998
226,7432.036
227,328.2062
228,4243.6187
229,1384.3617
230,3425.2527
231,162.02193
232,9815.458
233,2442.7234
234,941.67566
235,446.15085
236,2580.9407
237,2125.1494
238,166.19289
239,2462.2852
240,452.74222
241,2883.4243
242,1545.0491
243,3572.8223
244,1421.0632
245,580.3013
246,1245.7994
247,3231.869
248,1998.3564
249,1676.4868
250,3924.4211
251,182.74345
252,351.1735
253,207.35912
254,1406.4509
255,1383.3511
256,971.59875
257,2977.4607
258,2518.7576
259,352.0903
260,1462.5911
261,1107.695
262,3911.925
263,5650.7573
264,1936.8428
265,919.5083
266,2495.7334
267,6519.2744
268,1422.7139
269,528.57275
270,4345.3306
271,2921.1406
272,843.22034
273,7571.2817
274,4147.2124
275,2191.6897
276,1644.7067
277,594.8402
278,753.6304
279,2183.7612
280,2542.195
281,6620.8413
282,509.37167
283,4133.886
284,3123.5764
285,1834.6194
286,1132.3741
287,2710.327
288,1545.1858
289,5598.4575
290,3903.5818
291,1371.8663
292,9844.845
293,1112.3174
294,1247.2089
295,2946.331
296,1269.3025
297,8128.796
298,3678.1875
299,7590.0703
300,1437.0833
301,1108.9497
302,2265.7195
303,1116.8729
304,7306.971
305,7990.572
306,7322.5713
307,1838.0127
308,3055.7278
309,963.4555
310,1670.2498
311,1503.428
312,9347.073
313,1520.2249
314,566.89624
315,10750.915
316,3429.375
317,1768.5232
318,1073.0304
319,67.00018
320,139.58656
321,364.65964
322,6245.5913
323,1320.8695
324,3785.6682
325,1345.9084
326,1113.3777
327,1060.9691
328,1358.552
329,479.71408
330,1589.4965
331,2766.5544
332,828.5456
333,1580.7483
334,2017.52
335,120.87572
336,1396.5833
337,1159.7587
338,1068.929
339,3346.47
340,463.3488
341,1917.5393
342,3469.0671
343,6274.764
344,143.14503
345,233.8748
346,4768.0845
347,2313.1274
348,820.83954
349,1131.196
350,1823.3593
351,1348.2996
352,7109.403
353,3887.9944
354,2056.6487
355,1261.9138
356,12966.145
357,2156.84
358,3131.9656
359,1909.5449
360,639.5376
361,2797.2043
362,2242.272
363,2651.5242
364,1687.4922
365,2827.0554
366,375.65118
367,1306.748
368,410.41458
369,862.4921
370,2962.6685
371,739.89954
372,3628.6814
373,86.246155
374,57.79495
375,818.3799
376,687.8674
377,315.63614
378,1030.3324
379,3251.7346
380,3042.6262
381,7895.7314
382,7447.5996
383,2498.2107
384,9665.8545
385,2282.7634
386,2361.367
387,3126.743
388,10871.84
389,841.7339
390,2078.99
391,1122.0747
392,541.5037
393,1248.108
394,5664.993
395,2844.308
396,480.2748
397,1591.0321
398,473.97513
399,342.40097
400,826.6194
401,1239.041
402,1143.2114
403,1935.2335
404,2592.1726
405,7574.1167
406,1642.1003
407,1229.9557
408,4849.77
409,2968.973
410,388.8407
411,3264.7717
412,733.1072
413,5441.3315
414,945.895
415,4158.1187
416,96.0836
417,1061.5624
418,9719.374
419,1176.4985
420,1228.9354
421,1684.7411
422,431.76434
423,266.49496
424,6201.7573
425,685.15247
426,2802.1726
427,550.61993
428,1301.7318
429,138.45573
430,3457.7544
431,385.1083
432,326.64606
433,5021.4307
434,218.72446
435,771.1924
436,1224.4609
437,2584.655
438,265.09665
439,2293.7278
440,2103.5845
441,148.72777
442,1975.3096
443,766.59033
444,1320.3293
445,2061.9043
446,2150.2402
447,1001.2428
448,734.18896
449,4115.5083
450,1100.996
451,1614.685
452,1993.8428
453,2555.7659
454,433.7144
455,8292.708
456,298.7037
457,125.8474
458,-13.897478
459,780.70447
460,8151.6196
461,112.30556
462,649.20593
463,721.0812
464,773.92523
465,1939.2397
466,505.65604
467,6086.866
468,877.1173
469,325.6998
470,1293.2427
471,10633.462
472,4726.226
473,1593.1552
474,1519.6763
475,2095.4475
476,1677.6672
477,996.0221
478,981.41003
479,705.507
480,56.034832
481,898.9789
482,3725.568
483,5556.089
484,654.9523
485,8676.382
486,1711.7278
487,1790.7775
488,548.6044
489,74.58418
490,1268.422
491,963.3524
492,944.1484
493,4473.8076
494,5617.873
495,10303.201
496,1080.9952
497,3815.6792
498,1597.8232
499,3542.0845
500,1696.7043
501,1985.49
502,628.07196
503,812.9794
504,1362.5425
505,372.53928
506,2.9381843
507,1492.9971
508,177.09201
509,3452.2913
510,367.9204
511,3299.9363
512,2212.1096
513,5821.3135
514,3428.3838
515,862.6752
516,451.0231
517,3911.8909
518,1045.3606
519,2923.2966
520,262.26746
521,2623.3682
522,2656.9998
523,3328.9895
524,5555.482
525,3952.2139
526,229.9506
527,965.5455
528,1548.8418
529,647.53107
530,805.9286
531,2416.9148
532,2219.5251
533,3284.2551
534,3192.1702
535,1562.4875
536,1383.5226
537,10306.581
538,105.68941
539,6359.761
540,7095.2817
541,2986.2078
542,373.26947
543,8014.833
544,3061.612
545,3812.6338
546,1274.9375
547,4075.841
548,1637.0496
549,61.3325
550,5863.7407
551,1623.0219
552,64.422775
553,112.4149
554,746.29504
555,3121.493
556,2204.29
557,4795.609
558,5071.76
559,1501.5837
560,363.0768
561,873.54565
562,3870.9143
563,561.2333
564,1747.606
565,242.63094
566,70.30661
567,1764.3041
568,298.94415
569,714.30115
570,1476.46
571,3252.2996
572,361.218
573,-8.331926
574,250.97314
575,136.33205
576,971.5038
577,1510.7754
578,1401.6096
579,1880.9526
580,1574.675
581,2861.7722
582,535.71906
583,556.2018
584,2676.5642
585,45.103527
586,947.0344
587,732.78687
588,2199.8523
589,1298.374
590,1730.9926
591,1958.8009
592,1966.1812
593,122.71562
594,755.406
